"Row","Column","Plate","Read","RFU","OD600","date","time","datetime","Well.at.T","Temperature.C","Nitrogen.conc.uM","Salt.conc.g.l","Chlamy.y.n","Microbe","Plate.at.T","Notes","Replicate","Block","unique.id","days","carbon.added"
3,6,2,7,12,1.41,-1719,"12:47:01",2025-04-18 12:47:01,86,8,1000,0,"n","11",2,"","3",1,"b1.t8.p2.w86",3.07326388888889,TRUE
3,7,2,7,13,1.691,-1719,"12:47:01",2025-04-18 12:47:01,87,8,1000,0,"n","8",2,"","1",1,"b1.t8.p2.w87",3.07326388888889,TRUE
3,8,2,7,24,1.488,-1719,"12:47:01",2025-04-18 12:47:01,88,8,1000,0,"y","all",2,"","1",1,"b1.t8.p2.w88",3.07326388888889,TRUE
3,9,2,7,12,1.205,-1719,"12:47:01",2025-04-18 12:47:01,89,8,1000,0,"n","5",2,"","2",1,"b1.t8.p2.w89",3.07326388888889,TRUE
3,10,2,7,8,1.418,-1719,"12:47:01",2025-04-18 12:47:01,90,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w90",3.07326388888889,TRUE
4,1,2,7,22,1.289,-1719,"12:47:01",2025-04-18 12:47:01,91,8,1000,0,"y","9",2,"","1",1,"b1.t8.p2.w91",3.07326388888889,TRUE
4,2,2,7,14,1.628,-1719,"12:47:01",2025-04-18 12:47:01,92,8,1000,0,"n","13",2,"","3",1,"b1.t8.p2.w92",3.07326388888889,TRUE
4,3,2,7,18,1.587,-1719,"12:47:01",2025-04-18 12:47:01,93,8,1000,0,"n","15",2,"","2",1,"b1.t8.p2.w93",3.07326388888889,TRUE
4,4,2,7,21,1.421,-1719,"12:47:01",2025-04-18 12:47:01,94,8,1000,0,"y","all",2,"","2",1,"b1.t8.p2.w94",3.07326388888889,TRUE
4,5,2,7,23,1.394,-1719,"12:47:01",2025-04-18 12:47:01,95,8,1000,0,"y","none",2,"","1",1,"b1.t8.p2.w95",3.07326388888889,TRUE
4,6,2,7,12,1.639,-1719,"12:47:01",2025-04-18 12:47:01,96,8,1000,0,"n","2",2,"","1",1,"b1.t8.p2.w96",3.07326388888889,TRUE
4,7,2,7,24,1.377,-1719,"12:47:01",2025-04-18 12:47:01,97,8,1000,0,"y","5",2,"","3",1,"b1.t8.p2.w97",3.07326388888889,TRUE
4,8,2,7,31,1.422,-1719,"12:47:01",2025-04-18 12:47:01,98,8,1000,0,"y","6",2,"","1",1,"b1.t8.p2.w98",3.07326388888889,TRUE
4,9,2,7,18,1.551,-1719,"12:47:01",2025-04-18 12:47:01,99,8,1000,0,"y","2",2,"","3",1,"b1.t8.p2.w99",3.07326388888889,TRUE
4,10,2,7,13,1.563,-1719,"12:47:01",2025-04-18 12:47:01,100,8,1000,0,"n","6",2,"","1",1,"b1.t8.p2.w100",3.07326388888889,TRUE
5,1,2,7,10,1.221,-1719,"12:47:01",2025-04-18 12:47:01,101,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w101",3.07326388888889,TRUE
5,2,2,7,10,1.457,-1719,"12:47:01",2025-04-18 12:47:01,102,8,1000,0,"n","15",2,"","3",1,"b1.t8.p2.w102",3.07326388888889,TRUE
5,3,2,7,11,1.421,-1719,"12:47:01",2025-04-18 12:47:01,103,8,1000,0,"n","all",2,"","3",1,"b1.t8.p2.w103",3.07326388888889,TRUE
5,4,2,7,12,1.4,-1719,"12:47:01",2025-04-18 12:47:01,104,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w104",3.07326388888889,TRUE
5,5,2,7,9,1.397,-1719,"12:47:01",2025-04-18 12:47:01,105,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w105",3.07326388888889,TRUE
5,6,2,7,20,1.467,-1719,"12:47:01",2025-04-18 12:47:01,106,8,1000,0,"y","8",2,"","2",1,"b1.t8.p2.w106",3.07326388888889,TRUE
5,7,2,7,12,1.515,-1719,"12:47:01",2025-04-18 12:47:01,107,8,1000,0,"n","9",2,"","3",1,"b1.t8.p2.w107",3.07326388888889,TRUE
5,8,2,7,17,1.386,-1719,"12:47:01",2025-04-18 12:47:01,108,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w108",3.07326388888889,TRUE
5,9,2,7,16,1.276,-1719,"12:47:01",2025-04-18 12:47:01,109,8,1000,0,"y","5",2,"","1",1,"b1.t8.p2.w109",3.07326388888889,TRUE
5,10,2,7,23,1.712,-1719,"12:47:01",2025-04-18 12:47:01,110,8,1000,0,"y","10",2,"","2",1,"b1.t8.p2.w110",3.07326388888889,TRUE
6,1,2,7,10,1.335,-1719,"12:47:01",2025-04-18 12:47:01,111,8,1000,0,"n","4",2,"","1",1,"b1.t8.p2.w111",3.07326388888889,TRUE
6,2,2,7,11,1.153,-1719,"12:47:01",2025-04-18 12:47:01,112,8,1000,0,"n","10",2,"","1",1,"b1.t8.p2.w112",3.07326388888889,TRUE
6,3,2,7,13,1.296,-1719,"12:47:01",2025-04-18 12:47:01,113,8,1000,0,"n","12",2,"","3",1,"b1.t8.p2.w113",3.07326388888889,TRUE
6,4,2,7,12,1.372,-1719,"12:47:01",2025-04-18 12:47:01,114,8,1000,0,"n","9",2,"","1",1,"b1.t8.p2.w114",3.07326388888889,TRUE
6,5,2,7,19,1.44,-1719,"12:47:01",2025-04-18 12:47:01,115,8,1000,0,"y","4",2,"","3",1,"b1.t8.p2.w115",3.07326388888889,TRUE
6,6,2,7,21,1.234,-1719,"12:47:01",2025-04-18 12:47:01,116,8,1000,0,"y","13",2,"","1",1,"b1.t8.p2.w116",3.07326388888889,TRUE
6,7,2,7,12,1.386,-1719,"12:47:01",2025-04-18 12:47:01,117,8,1000,0,"n","all",2,"","2",1,"b1.t8.p2.w117",3.07326388888889,TRUE
6,8,2,7,22,1.481,-1719,"12:47:01",2025-04-18 12:47:01,118,8,1000,0,"y","13",2,"","3",1,"b1.t8.p2.w118",3.07326388888889,TRUE
6,9,2,7,9,1.372,-1719,"12:47:01",2025-04-18 12:47:01,119,8,1000,0,"n","11",2,"","1",1,"b1.t8.p2.w119",3.07326388888889,TRUE
6,10,2,7,17,1.275,-1719,"12:47:01",2025-04-18 12:47:01,120,8,1000,0,"y","11",2,"","2",1,"b1.t8.p2.w120",3.07326388888889,TRUE
1,1,2,8,10,1.594,-1718,"14:43:42",2025-04-19 14:43:42,61,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w61",4.15429398148148,TRUE
1,2,2,8,28,1.687,-1718,"14:43:42",2025-04-19 14:43:42,62,8,1000,0,"y","13",2,"","2",1,"b1.t8.p2.w62",4.15429398148148,TRUE
1,3,2,8,12,1.746,-1718,"14:43:42",2025-04-19 14:43:42,63,8,1000,0,"n","10",2,"","3",1,"b1.t8.p2.w63",4.15429398148148,TRUE
1,4,2,8,32,1.397,-1718,"14:43:42",2025-04-19 14:43:42,64,8,1000,0,"y","5",2,"","2",1,"b1.t8.p2.w64",4.15429398148148,TRUE
1,5,2,8,22,1.649,-1718,"14:43:42",2025-04-19 14:43:42,65,8,1000,0,"y","3",2,"","2",1,"b1.t8.p2.w65",4.15429398148148,TRUE
1,6,2,8,25,1.092,-1718,"14:43:42",2025-04-19 14:43:42,66,8,1000,0,"y","12",2,"","3",1,"b1.t8.p2.w66",4.15429398148148,TRUE
1,7,2,8,12,1.726,-1718,"14:43:42",2025-04-19 14:43:42,67,8,1000,0,"n","4",2,"","2",1,"b1.t8.p2.w67",4.15429398148148,TRUE
1,8,2,8,13,1.333,-1718,"14:43:42",2025-04-19 14:43:42,68,8,1000,0,"n","2",2,"","2",1,"b1.t8.p2.w68",4.15429398148148,TRUE
1,9,2,8,10,1.561,-1718,"14:43:42",2025-04-19 14:43:42,69,8,1000,0,"n","3",2,"","2",1,"b1.t8.p2.w69",4.15429398148148,TRUE
1,10,2,8,9,1.407,-1718,"14:43:42",2025-04-19 14:43:42,70,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w70",4.15429398148148,TRUE
2,1,2,8,27,1.165,-1718,"14:43:42",2025-04-19 14:43:42,71,8,1000,0,"y","4",2,"","1",1,"b1.t8.p2.w71",4.15429398148148,TRUE
2,2,2,8,34,1.7,-1718,"14:43:42",2025-04-19 14:43:42,72,8,1000,0,"y","none",2,"","3",1,"b1.t8.p2.w72",4.15429398148148,TRUE
2,3,2,8,12,1.736,-1718,"14:43:42",2025-04-19 14:43:42,73,8,1000,0,"n","14",2,"","3",1,"b1.t8.p2.w73",4.15429398148148,TRUE
2,4,2,8,11,1.674,-1718,"14:43:42",2025-04-19 14:43:42,74,8,1000,0,"n","14",2,"","2",1,"b1.t8.p2.w74",4.15429398148148,TRUE
2,5,2,8,25,1.319,-1718,"14:43:42",2025-04-19 14:43:42,75,8,1000,0,"y","8",2,"","3",1,"b1.t8.p2.w75",4.15429398148148,TRUE
2,6,2,8,24,1.742,-1718,"14:43:42",2025-04-19 14:43:42,76,8,1000,0,"y","6",2,"","2",1,"b1.t8.p2.w76",4.15429398148148,TRUE
2,7,2,8,11,1.592,-1718,"14:43:42",2025-04-19 14:43:42,77,8,1000,0,"n","3",2,"","3",1,"b1.t8.p2.w77",4.15429398148148,TRUE
2,8,2,8,11,1.629,-1718,"14:43:42",2025-04-19 14:43:42,78,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w78",4.15429398148148,TRUE
2,9,2,8,31,1.277,-1718,"14:43:42",2025-04-19 14:43:42,79,8,1000,0,"y","1",2,"","2",1,"b1.t8.p2.w79",4.15429398148148,TRUE
2,10,2,8,8,1.438,-1718,"14:43:42",2025-04-19 14:43:42,80,8,1000,0,"n","10",2,"","2",1,"b1.t8.p2.w80",4.15429398148148,TRUE
3,1,2,8,11,1.621,-1718,"14:43:42",2025-04-19 14:43:42,81,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w81",4.15429398148148,TRUE
3,2,2,8,29,1.444,-1718,"14:43:42",2025-04-19 14:43:42,82,8,1000,0,"y","15",2,"","2",1,"b1.t8.p2.w82",4.15429398148148,TRUE
3,3,2,8,13,1.552,-1718,"14:43:42",2025-04-19 14:43:42,83,8,1000,0,"n","6",2,"","3",1,"b1.t8.p2.w83",4.15429398148148,TRUE
3,4,2,8,10,1.664,-1718,"14:43:42",2025-04-19 14:43:42,84,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w84",4.15429398148148,TRUE
3,5,2,8,12,1.64,-1718,"14:43:42",2025-04-19 14:43:42,85,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w85",4.15429398148148,TRUE
3,6,2,8,9,1.478,-1718,"14:43:42",2025-04-19 14:43:42,86,8,1000,0,"n","11",2,"","3",1,"b1.t8.p2.w86",4.15429398148148,TRUE
3,7,2,8,10,1.704,-1718,"14:43:42",2025-04-19 14:43:42,87,8,1000,0,"n","8",2,"","1",1,"b1.t8.p2.w87",4.15429398148148,TRUE
3,8,2,8,21,1.54,-1718,"14:43:42",2025-04-19 14:43:42,88,8,1000,0,"y","all",2,"","1",1,"b1.t8.p2.w88",4.15429398148148,TRUE
3,9,2,8,9,1.313,-1718,"14:43:42",2025-04-19 14:43:42,89,8,1000,0,"n","5",2,"","2",1,"b1.t8.p2.w89",4.15429398148148,TRUE
3,10,2,8,11,1.524,-1718,"14:43:42",2025-04-19 14:43:42,90,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w90",4.15429398148148,TRUE
4,1,2,8,41,1.35,-1718,"14:43:42",2025-04-19 14:43:42,91,8,1000,0,"y","9",2,"","1",1,"b1.t8.p2.w91",4.15429398148148,TRUE
4,2,2,8,12,1.629,-1718,"14:43:42",2025-04-19 14:43:42,92,8,1000,0,"n","13",2,"","3",1,"b1.t8.p2.w92",4.15429398148148,TRUE
4,3,2,8,9,1.591,-1718,"14:43:42",2025-04-19 14:43:42,93,8,1000,0,"n","15",2,"","2",1,"b1.t8.p2.w93",4.15429398148148,TRUE
4,4,2,8,35,1.417,-1718,"14:43:42",2025-04-19 14:43:42,94,8,1000,0,"y","all",2,"","2",1,"b1.t8.p2.w94",4.15429398148148,TRUE
4,5,2,8,18,1.205,-1718,"14:43:42",2025-04-19 14:43:42,95,8,1000,0,"y","none",2,"","1",1,"b1.t8.p2.w95",4.15429398148148,TRUE
4,6,2,8,12,1.758,-1718,"14:43:42",2025-04-19 14:43:42,96,8,1000,0,"n","2",2,"","1",1,"b1.t8.p2.w96",4.15429398148148,TRUE
4,7,2,8,16,1.52,-1718,"14:43:42",2025-04-19 14:43:42,97,8,1000,0,"y","5",2,"","3",1,"b1.t8.p2.w97",4.15429398148148,TRUE
4,8,2,8,25,1.363,-1718,"14:43:42",2025-04-19 14:43:42,98,8,1000,0,"y","6",2,"","1",1,"b1.t8.p2.w98",4.15429398148148,TRUE
4,9,2,8,23,1.521,-1718,"14:43:42",2025-04-19 14:43:42,99,8,1000,0,"y","2",2,"","3",1,"b1.t8.p2.w99",4.15429398148148,TRUE
4,10,2,8,12,1.65,-1718,"14:43:42",2025-04-19 14:43:42,100,8,1000,0,"n","6",2,"","1",1,"b1.t8.p2.w100",4.15429398148148,TRUE
5,1,2,8,11,1.313,-1718,"14:43:42",2025-04-19 14:43:42,101,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w101",4.15429398148148,TRUE
5,2,2,8,10,1.46,-1718,"14:43:42",2025-04-19 14:43:42,102,8,1000,0,"n","15",2,"","3",1,"b1.t8.p2.w102",4.15429398148148,TRUE
5,3,2,8,13,1.095,-1718,"14:43:42",2025-04-19 14:43:42,103,8,1000,0,"n","all",2,"","3",1,"b1.t8.p2.w103",4.15429398148148,TRUE
5,4,2,8,12,1.495,-1718,"14:43:42",2025-04-19 14:43:42,104,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w104",4.15429398148148,TRUE
5,5,2,8,8,1.488,-1718,"14:43:42",2025-04-19 14:43:42,105,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w105",4.15429398148148,TRUE
5,6,2,8,24,1.42,-1718,"14:43:42",2025-04-19 14:43:42,106,8,1000,0,"y","8",2,"","2",1,"b1.t8.p2.w106",4.15429398148148,TRUE
5,7,2,8,11,1.623,-1718,"14:43:42",2025-04-19 14:43:42,107,8,1000,0,"n","9",2,"","3",1,"b1.t8.p2.w107",4.15429398148148,TRUE
5,8,2,8,14,1.46,-1718,"14:43:42",2025-04-19 14:43:42,108,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w108",4.15429398148148,TRUE
5,9,2,8,27,1.205,-1718,"14:43:42",2025-04-19 14:43:42,109,8,1000,0,"y","5",2,"","1",1,"b1.t8.p2.w109",4.15429398148148,TRUE
5,10,2,8,28,1.725,-1718,"14:43:42",2025-04-19 14:43:42,110,8,1000,0,"y","10",2,"","2",1,"b1.t8.p2.w110",4.15429398148148,TRUE
6,1,2,8,13,1.442,-1718,"14:43:42",2025-04-19 14:43:42,111,8,1000,0,"n","4",2,"","1",1,"b1.t8.p2.w111",4.15429398148148,TRUE
6,2,2,8,9,1.237,-1718,"14:43:42",2025-04-19 14:43:42,112,8,1000,0,"n","10",2,"","1",1,"b1.t8.p2.w112",4.15429398148148,TRUE
6,3,2,8,11,1.57,-1718,"14:43:42",2025-04-19 14:43:42,113,8,1000,0,"n","12",2,"","3",1,"b1.t8.p2.w113",4.15429398148148,TRUE
6,4,2,8,10,1.414,-1718,"14:43:42",2025-04-19 14:43:42,114,8,1000,0,"n","9",2,"","1",1,"b1.t8.p2.w114",4.15429398148148,TRUE
6,5,2,8,31,1.509,-1718,"14:43:42",2025-04-19 14:43:42,115,8,1000,0,"y","4",2,"","3",1,"b1.t8.p2.w115",4.15429398148148,TRUE
6,6,2,8,28,1.334,-1718,"14:43:42",2025-04-19 14:43:42,116,8,1000,0,"y","13",2,"","1",1,"b1.t8.p2.w116",4.15429398148148,TRUE
6,7,2,8,12,1.508,-1718,"14:43:42",2025-04-19 14:43:42,117,8,1000,0,"n","all",2,"","2",1,"b1.t8.p2.w117",4.15429398148148,TRUE
6,8,2,8,24,1.607,-1718,"14:43:42",2025-04-19 14:43:42,118,8,1000,0,"y","13",2,"","3",1,"b1.t8.p2.w118",4.15429398148148,TRUE
6,9,2,8,11,1.447,-1718,"14:43:42",2025-04-19 14:43:42,119,8,1000,0,"n","11",2,"","1",1,"b1.t8.p2.w119",4.15429398148148,TRUE
6,10,2,8,19,1.331,-1718,"14:43:42",2025-04-19 14:43:42,120,8,1000,0,"y","11",2,"","2",1,"b1.t8.p2.w120",4.15429398148148,TRUE
1,1,2,9,11,1.636,-1717,"11:12:15",2025-04-20 11:12:15,61,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w61",5.0074537037037,TRUE
1,2,2,9,67,1.565,-1717,"11:12:15",2025-04-20 11:12:15,62,8,1000,0,"y","13",2,"","2",1,"b1.t8.p2.w62",5.0074537037037,TRUE
1,3,2,9,12,1.767,-1717,"11:12:15",2025-04-20 11:12:15,63,8,1000,0,"n","10",2,"","3",1,"b1.t8.p2.w63",5.0074537037037,TRUE
1,4,2,9,51,1.342,-1717,"11:12:15",2025-04-20 11:12:15,64,8,1000,0,"y","5",2,"","2",1,"b1.t8.p2.w64",5.0074537037037,TRUE
1,5,2,9,57,1.771,-1717,"11:12:15",2025-04-20 11:12:15,65,8,1000,0,"y","3",2,"","2",1,"b1.t8.p2.w65",5.0074537037037,TRUE
1,6,2,9,27,1.072,-1717,"11:12:15",2025-04-20 11:12:15,66,8,1000,0,"y","12",2,"","3",1,"b1.t8.p2.w66",5.0074537037037,TRUE
1,7,2,9,9,1.563,-1717,"11:12:15",2025-04-20 11:12:15,67,8,1000,0,"n","4",2,"","2",1,"b1.t8.p2.w67",5.0074537037037,TRUE
1,8,2,9,11,1.271,-1717,"11:12:15",2025-04-20 11:12:15,68,8,1000,0,"n","2",2,"","2",1,"b1.t8.p2.w68",5.0074537037037,TRUE
1,9,2,9,12,1.537,-1717,"11:12:15",2025-04-20 11:12:15,69,8,1000,0,"n","3",2,"","2",1,"b1.t8.p2.w69",5.0074537037037,TRUE
1,10,2,9,9,1.611,-1717,"11:12:15",2025-04-20 11:12:15,70,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w70",5.0074537037037,TRUE
2,1,2,9,36,1.283,-1717,"11:12:15",2025-04-20 11:12:15,71,8,1000,0,"y","4",2,"","1",1,"b1.t8.p2.w71",5.0074537037037,TRUE
2,2,2,9,33,1.718,-1717,"11:12:15",2025-04-20 11:12:15,72,8,1000,0,"y","none",2,"","3",1,"b1.t8.p2.w72",5.0074537037037,TRUE
2,3,2,9,13,1.823,-1717,"11:12:15",2025-04-20 11:12:15,73,8,1000,0,"n","14",2,"","3",1,"b1.t8.p2.w73",5.0074537037037,TRUE
2,4,2,9,11,1.697,-1717,"11:12:15",2025-04-20 11:12:15,74,8,1000,0,"n","14",2,"","2",1,"b1.t8.p2.w74",5.0074537037037,TRUE
2,5,2,9,34,1.187,-1717,"11:12:15",2025-04-20 11:12:15,75,8,1000,0,"y","8",2,"","3",1,"b1.t8.p2.w75",5.0074537037037,TRUE
2,6,2,9,41,1.747,-1717,"11:12:15",2025-04-20 11:12:15,76,8,1000,0,"y","6",2,"","2",1,"b1.t8.p2.w76",5.0074537037037,TRUE
2,7,2,9,10,1.586,-1717,"11:12:15",2025-04-20 11:12:15,77,8,1000,0,"n","3",2,"","3",1,"b1.t8.p2.w77",5.0074537037037,TRUE
2,8,2,9,12,1.69,-1717,"11:12:15",2025-04-20 11:12:15,78,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w78",5.0074537037037,TRUE
2,9,2,9,25,1.306,-1717,"11:12:15",2025-04-20 11:12:15,79,8,1000,0,"y","1",2,"","2",1,"b1.t8.p2.w79",5.0074537037037,TRUE
2,10,2,9,12,1.49,-1717,"11:12:15",2025-04-20 11:12:15,80,8,1000,0,"n","10",2,"","2",1,"b1.t8.p2.w80",5.0074537037037,TRUE
3,1,2,9,11,1.697,-1717,"11:12:15",2025-04-20 11:12:15,81,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w81",5.0074537037037,TRUE
3,2,2,9,27,1.547,-1717,"11:12:15",2025-04-20 11:12:15,82,8,1000,0,"y","15",2,"","2",1,"b1.t8.p2.w82",5.0074537037037,TRUE
3,3,2,9,12,1.522,-1717,"11:12:15",2025-04-20 11:12:15,83,8,1000,0,"n","6",2,"","3",1,"b1.t8.p2.w83",5.0074537037037,TRUE
3,4,2,9,10,1.66,-1717,"11:12:15",2025-04-20 11:12:15,84,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w84",5.0074537037037,TRUE
3,5,2,9,12,1.694,-1717,"11:12:15",2025-04-20 11:12:15,85,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w85",5.0074537037037,TRUE
3,6,2,9,8,1.435,-1717,"11:12:15",2025-04-20 11:12:15,86,8,1000,0,"n","11",2,"","3",1,"b1.t8.p2.w86",5.0074537037037,TRUE
3,7,2,9,11,1.659,-1717,"11:12:15",2025-04-20 11:12:15,87,8,1000,0,"n","8",2,"","1",1,"b1.t8.p2.w87",5.0074537037037,TRUE
3,8,2,9,30,1.681,-1717,"11:12:15",2025-04-20 11:12:15,88,8,1000,0,"y","all",2,"","1",1,"b1.t8.p2.w88",5.0074537037037,TRUE
3,9,2,9,9,1.364,-1717,"11:12:15",2025-04-20 11:12:15,89,8,1000,0,"n","5",2,"","2",1,"b1.t8.p2.w89",5.0074537037037,TRUE
3,10,2,9,14,1.63,-1717,"11:12:15",2025-04-20 11:12:15,90,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w90",5.0074537037037,TRUE
4,1,2,9,38,1.43,-1717,"11:12:15",2025-04-20 11:12:15,91,8,1000,0,"y","9",2,"","1",1,"b1.t8.p2.w91",5.0074537037037,TRUE
4,2,2,9,9,1.596,-1717,"11:12:15",2025-04-20 11:12:15,92,8,1000,0,"n","13",2,"","3",1,"b1.t8.p2.w92",5.0074537037037,TRUE
4,3,2,9,11,1.574,-1717,"11:12:15",2025-04-20 11:12:15,93,8,1000,0,"n","15",2,"","2",1,"b1.t8.p2.w93",5.0074537037037,TRUE
4,4,2,9,29,1.445,-1717,"11:12:15",2025-04-20 11:12:15,94,8,1000,0,"y","all",2,"","2",1,"b1.t8.p2.w94",5.0074537037037,TRUE
4,5,2,9,38,1.233,-1717,"11:12:15",2025-04-20 11:12:15,95,8,1000,0,"y","none",2,"","1",1,"b1.t8.p2.w95",5.0074537037037,TRUE
4,6,2,9,13,1.682,-1717,"11:12:15",2025-04-20 11:12:15,96,8,1000,0,"n","2",2,"","1",1,"b1.t8.p2.w96",5.0074537037037,TRUE
4,7,2,9,27,1.391,-1717,"11:12:15",2025-04-20 11:12:15,97,8,1000,0,"y","5",2,"","3",1,"b1.t8.p2.w97",5.0074537037037,TRUE
4,8,2,9,53,1.588,-1717,"11:12:15",2025-04-20 11:12:15,98,8,1000,0,"y","6",2,"","1",1,"b1.t8.p2.w98",5.0074537037037,TRUE
4,9,2,9,32,1.56,-1717,"11:12:15",2025-04-20 11:12:15,99,8,1000,0,"y","2",2,"","3",1,"b1.t8.p2.w99",5.0074537037037,TRUE
4,10,2,9,11,1.622,-1717,"11:12:15",2025-04-20 11:12:15,100,8,1000,0,"n","6",2,"","1",1,"b1.t8.p2.w100",5.0074537037037,TRUE
5,1,2,9,12,1.281,-1717,"11:12:15",2025-04-20 11:12:15,101,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w101",5.0074537037037,TRUE
5,2,2,9,12,1.526,-1717,"11:12:15",2025-04-20 11:12:15,102,8,1000,0,"n","15",2,"","3",1,"b1.t8.p2.w102",5.0074537037037,TRUE
5,3,2,9,11,1.155,-1717,"11:12:15",2025-04-20 11:12:15,103,8,1000,0,"n","all",2,"","3",1,"b1.t8.p2.w103",5.0074537037037,TRUE
5,4,2,9,9,1.534,-1717,"11:12:15",2025-04-20 11:12:15,104,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w104",5.0074537037037,TRUE
5,5,2,9,12,1.583,-1717,"11:12:15",2025-04-20 11:12:15,105,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w105",5.0074537037037,TRUE
5,6,2,9,26,1.444,-1717,"11:12:15",2025-04-20 11:12:15,106,8,1000,0,"y","8",2,"","2",1,"b1.t8.p2.w106",5.0074537037037,TRUE
5,7,2,9,13,1.735,-1717,"11:12:15",2025-04-20 11:12:15,107,8,1000,0,"n","9",2,"","3",1,"b1.t8.p2.w107",5.0074537037037,TRUE
5,8,2,9,9,1.578,-1717,"11:12:15",2025-04-20 11:12:15,108,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w108",5.0074537037037,TRUE
5,9,2,9,36,1.252,-1717,"11:12:15",2025-04-20 11:12:15,109,8,1000,0,"y","5",2,"","1",1,"b1.t8.p2.w109",5.0074537037037,TRUE
5,10,2,9,28,1.798,-1717,"11:12:15",2025-04-20 11:12:15,110,8,1000,0,"y","10",2,"","2",1,"b1.t8.p2.w110",5.0074537037037,TRUE
6,1,2,9,9,1.437,-1717,"11:12:15",2025-04-20 11:12:15,111,8,1000,0,"n","4",2,"","1",1,"b1.t8.p2.w111",5.0074537037037,TRUE
6,2,2,9,12,1.284,-1717,"11:12:15",2025-04-20 11:12:15,112,8,1000,0,"n","10",2,"","1",1,"b1.t8.p2.w112",5.0074537037037,TRUE
6,3,2,9,12,1.639,-1717,"11:12:15",2025-04-20 11:12:15,113,8,1000,0,"n","12",2,"","3",1,"b1.t8.p2.w113",5.0074537037037,TRUE
6,4,2,9,12,1.462,-1717,"11:12:15",2025-04-20 11:12:15,114,8,1000,0,"n","9",2,"","1",1,"b1.t8.p2.w114",5.0074537037037,TRUE
6,5,2,9,25,1.494,-1717,"11:12:15",2025-04-20 11:12:15,115,8,1000,0,"y","4",2,"","3",1,"b1.t8.p2.w115",5.0074537037037,TRUE
6,6,2,9,24,1.341,-1717,"11:12:15",2025-04-20 11:12:15,116,8,1000,0,"y","13",2,"","1",1,"b1.t8.p2.w116",5.0074537037037,TRUE
6,7,2,9,12,1.607,-1717,"11:12:15",2025-04-20 11:12:15,117,8,1000,0,"n","all",2,"","2",1,"b1.t8.p2.w117",5.0074537037037,TRUE
6,8,2,9,30,1.672,-1717,"11:12:15",2025-04-20 11:12:15,118,8,1000,0,"y","13",2,"","3",1,"b1.t8.p2.w118",5.0074537037037,TRUE
6,9,2,9,11,1.515,-1717,"11:12:15",2025-04-20 11:12:15,119,8,1000,0,"n","11",2,"","1",1,"b1.t8.p2.w119",5.0074537037037,TRUE
6,10,2,9,24,1.371,-1717,"11:12:15",2025-04-20 11:12:15,120,8,1000,0,"y","11",2,"","2",1,"b1.t8.p2.w120",5.0074537037037,TRUE
1,1,2,10,10,1.72,-1716,"11:19:28",2025-04-21 11:19:28,61,8,1000,0,"BLANK","BLANK",2,"","BLANK",1,"b1.t8.p2.w61",6.01246527777778,TRUE
1,2,2,10,44,1.568,-1716,"11:19:28",2025-04-21 11:19:28,62,8,1000,0,"y","13",2,"","2",1,"b1.t8.p2.w62",6.01246527777778,TRUE
1,3,2,10,10,1.778,-1716,"11:19:28",2025-04-21 11:19:28,63,8,1000,0,"n","10",2,"","3",1,"b1.t8.p2.w63",6.01246527777778,TRUE
